Product_code;Product_name;;
883117;Глинтвейн 250мл;;
883118;Ром&маракуйя 170мл;;
883119;Водка&малина 100мл;;
883120;French-Кола XO 250мл;;
883121;Aple Скотч Macalan 250мл;;
883122;Aperol Spritz 400мл;;
883123;Беллини 150 мл;;
883124;Россини 150 мл;;
883125;Кампари Spritz 150 мл;;
883126;Джин & Tonic 310 мл;;
883127;Негрони 170 мл;;
883128;Умешу 350 мл;;
883129;Джин & Tonic  Кинки 310мл;;
883130;Виски Sour 250мл;;
883131;Россини 140 мл;;
883132;Беллини 140 мл;;
883133;Джин & Тоник 320 мл;;
883134;Блади Микс 350 мл;;
883135;Яблочный Тодди 270 мл;;
883136;Черри Sour 250 мл;;
883137;Мартини Gran Lusso 180 мл;;
883138;Шардоне Spritz 380 мл;;
883139;Калифорния Кир 400 мл;;
883140;Hugo 400мл;;
883141;Джин&Грейп 350мл;;
883142;Пунш 200мл;;
883143;Амаро 180мл;;
885002;Морс клюква п/ф;;
885003;Кисель п/ф;;
885004;Кисель Рожд п/ф;;
885005;Глинтвейн п/ф;;
885006;Шарбат из кураги п/ф;;
885007;Шарбат из сух/фрукт п/ф;;
885008;Шарбат из св/фруктов п/ф;;
885009;Молоко квашенное п/ф;;
885010;Пунш п/ф;;
885011;Тархун п/ф;;
885012;Текила Олмека Бл п/ф;;
885013;Choki п/ф;;
885014;Водка Столичная п/ф;;
885015;Chivas Regal п/ф;;
885016;Ром Matusalem Pl п/ф;;
885017;Cointreau п/ф;;
885018;Ликер Гран Марн п/ф;;
885019;Ликер личи п/ф;;
885020;Ликер Малибу п/ф;;
885021;Игр/вино Ганч Ас п/ф;;
885022;Вино кр/сухое п/ф;;
885023;Вино бел/сухое п/ф;;
885024;Виски Св.Патрик п/ф;;
885025;Ликер Франжелико п/ф;;
885026;Коньяк Отборный п/ф;;
885027;Портвейн д/кухни кр п/ф;;
885028;Клюквенный морс п/ф;;
885029;Морс черн/смор п/ф;;
885030;Морс малина п/ф;;
885031;Морс облепиха п/ф;;
885032;Вишневый сироп п/ф;;
885033;Горячий шоколад п/ф;;
885034;Кисель черн/смородина п/ф;;
885035;Кисель ананас п/ф;;
885036;Пюре тыквенное п/ф;;
885037;Гор.шоколад гуанара п/ф;;
885038;Пунш п/ф;;
886001;Микс с колой 265мл;;
886002;Микс с тоником;;
886003;Кола д/виски 250мл;;
887001;RUM RAISIN 50мл;;
887002;VANILLA 50мл;;
887003;CRANBERRY 50мл;;
888001;Настойка Ром-Изюм п/ф;;
888002;Водка ванильная п/ф;;
888003;Водка клюквенная п/ф;;
888004;Водка клюкв-брусничн п/ф;;
888005;Сёчу/малина п/ф;;
888006;Сёчу/клубника п/ф;;
888007;Сёчу/черная смородина п/ф;;
888008;Саке/ананас п/ф;;
888009;Саке/дыня п/ф;;
888010;Сёчу/ананас п/ф;;
888011;Сёчу/дыня п/ф;;
888012;Сёчу/кизил п/ф;;
888013;Сёчу клюква/брусника п/ф;;
888014;Сёчу/гранат п/ф;;
888015;Сёчу черешня п/ф;;
888016;Сёчу/вишня п/ф;;
888017;Сёчу облепиха п/ф;;
888018;Сёчу/ревень п/ф;;
888019;Сёчу/яблоко п/ф;;
888020;Сёчу/земляника п/ф;;
888021;Сёчу/персик п/ф;;
888022;Сёчу/черноплод рябина п/ф;;
888023;Сёчу клубника/малина п/ф;;
888024;Настойка сёч/кр смор п/ф;;
888025;Настойка сёчу/тёрн п/ф;;
888026;Настойка сёчу маракуй п/ф;;
888027;Настойка сёчу жимолос п/ф;;
888028;Сёчу аямэ/земляника п/ф;;
889001;Сёчу/малина 75мл;;
889002;Сёчу/клубника 75мл;;
889003;Сёчу/черн смородина 75мл;;
889004;Саке/ананас 150мл;;
889005;Саке/дыня 150мл;;
889006;Cёчу/дыня 75мл;;
889007;Сёчу/кизил 75мл;;
889008;Сёчу клюква/брусника 75мл;;
889009;Сёчу/гранат 75мл;;
889010;Сёчу/черешня 75мл;;
889011;Сёчу/вишня 75мл;;
889012;Сёчу/облепиха 75мл;;
889013;Cёчу/облепиха 50мл;;
889014;Сёчу/ревень 75мл;;
889015;Сёчу/яблоко 75мл;;
889016;Сёчу/земляника 75мл;;
889017;Сёчу/персик 75мл;;
889018;Сёчу/черноплод ряб 75мл;;
889019;Сёчу/вишня 25мл;;
889020;Сёчу/черная смородин 25мл;;
889021;Сёчу клубника/малина 75мл;;
889022;Сёчу кр смородина 75мл;;
889023;Сёчу тёрн 75мл;;
889024;Сёчу маракуйя 75мл;;
889025;Сёчу жимолость 75мл;;
889026;Сёчу аямэ земляника 75мл;;
889027;Сёчу/земляника 20мл;;
889028;Сёчу/жимолость 20мл;;
889029;Сёчу клубника/малина 20мл;;
889030;Сёчу клюква/брусника 20мл;;
889031;Сёчу кр/смородина 20мл;;
889032;сёчу/тёрн 20мл;;
889033;Сёчу/вишня 20мл;;
889034;Сёчу/кизил 20мл;;
889035;Сёчу/клубника 20мл;;
889036;Сёчу/малина 20мл;;
889037;Сёчу/ревень 20мл;;
889038;Сёчу черн/смородина 20мл;;
889039;Клюква - брусника 75 мл;;
889040;Вишня 75 мл;;
889041;Черная смородина 75 мл;;
889042;Сёчу/черноплод ряб 20мл;;
891001;Терина С;;
891004;Клубника Романофф 175г;;
891006;Штрудель яблочный 200г;;
891007;Штрудель вишневый 200г;;
891008;Салат фруктовый 200г;;
891009;Багама-мама 200г;;
891010;Яблоки Грани 35г;;
891011;Орех грецкий 35г;;
891012;Фрукты 35г;;
891013;Сухофрукты 35г;;
891014;Фруктовый салат 250г;;
891015;Свежая черешня 200г;;
891016;Салат фруктовый 200г;;
891017;Фрукты свежие 100г;;
891116;"Салат ""Лоренцо"" 200г";;
891117;Яблоко 1г;;
891118;Ананас 1г;;
891119;Арбуз 1г;;
891120;Виноград 1г;;
891121;Клубника 1г;;
891122;Дыня 1г;;
891123;Апельсин 1г;;
891124;Грейпфрут 1г;;
891125;Изюм 35г;;
891126;Курага 35г;;
891127;Клубника свежая 35г;;
891128;Персики 35г;;
891129;Ежевика 1г;;
891130;Малина 1г;;
891131;Банан роллы урамаки 180г;;
891132;Черная гома 50г;;
891133;Мороженое кокосовое 50г;;
891134;Мороженое зелёный чай 50г;;
891135;Мороженое шисо 50г;;
891136;Морож/ваниль/финик/бриош;;
891137;Имбирь 50г;;
891138;Соленая карамель 50г;;
891139;Мороженое ваниль 50г;;
891140;Сорбет манго 50г;;
891141;Сорбет личи 50г;;
891142;Сорбет маракуйя 50г;;
891143;Bubbles 30г;;
891144;Папайя 1г;;
891145;Маракуйя 1г;;
891146;Фруктовый стакан 250г;;
891147;Стаканчик Ж/Б/М/З/Д 125г;;
891148;Варенье айва 50г;;
891149;Варенье абрикос 50г;;
891150;Варенье Лес.Ягоды 50г;;
891151;Клубника красная япон 1г;;
891152;Клубника белая япон 1г;;
891153;Мягкое мороженое 70г;;
891154;Мягкое мороженое 140г;;
891155;Крем брюле 200г;;
891157;Варенье из лайма 50г;;
891158;Варенье вишневое 50г;;
891159;Варенье из тыквы 50г;;
891160;Банан 100г;;
891161;Крем-брюле по-каталонски;;
891162;Крем-брюле с юдзу 180Г;;
891163;Тост французский 200г;;
891164;Фруктовый салат 200г;;
891165;Ябл в вине с ваниль/с 200;;
891166;Яблоко в кленовом сиропе;;
891167;Йогурт с тыквой 230г;;
892001;Десерт Аруба  170г;;
892002;Шато 150г;;
892003;Десерт Чиз-кейк 210г;;
892004;Горячие вафли 70г;;
892005;Потата 15г;;
892006;Пирожное кокосовое 25г;;
892007;Пирожное Безе 5г;;
892008;Пирожное Эстерхази 40г;;
892009;Десерт с морож.Оазис 170г;;
892010;Пирожное Тартюф 70г;;
892011;Пирожное Ко-Ко 85г;;
892012;Даниш с яблоками 90гр;;
892013;Плетенка с персик110г;;
892014;Плетенка с минд.110г;;
892015;Даниш с изюмом 70 гр;;
892016;Даниш фисташковый 110гр;;
892017;Блинчики по-венски135г;;
892018;Трюфель белый 25г;;
892019;Трюфель черный 25г;;
892020;Пирожное Тирамису100г;;
892021;Пирожное Праздничное;;
892022;Даниш с яблоком 100г;;
892023;Наполетано 80г;;
892024;Пирожок сырный 80г;;
892025;Пирожок с вишней 80г;;
892026;Круассан 120г;;
892027;Эклер ванильный 60гр;;
892028;Эклер 30гр;;
892029;Эклер шоколадный 65гр;;
892030;Терина шоколадная 90гр;;
892031;пирожное Шу 60г;;
892032;Эклер шоколадный 50г;;
892033;Эклер ванильный 50г;;
892034;Блинчики;;
892035;Тигровое 150г;;
892036;Запятая 70г;;
892037;Эники-беники 70г;;
892038;Тирамису 130г (Росинтер);;
892039;Мусс черно белый 130г;;
892040;Сокровища Клеопатры 150г;;
892041;Пирожное Три шоколада 60г;;
892042;KINKI KID 160Г;;
892043;Имя Розы 200г;;
892044;J-POP 160г;;
892045;KAWAI 280г;;
892046;Темная страсть 160г;;
892047;Луксор 200г;;
892048;Мусс черно-белый 225г;;
892049;Мусс черно-белый 280г;;
892050;Тарталетка цитрон 50г;;
892051;Эклер 30г;;
892052;Пирожное МонАмур 60г;;
892053;Пирожное Америго 90г;;
892054;Пирожное бейлис 50г;;
892055;Пирожное тирамису 50г;;
892056;Бон Виван 90г;;
892057;Шампань 100г;;
892058;Тропикана 130г;;
892059;DISCO 150гр;;
892060;Пирожное брауни 100г;;
892061;Лимонный кекс 50г;;
892062;Карамельный Макарун 65гр;;
892063;Пирожное Бали 95гр;;
892064;Гранд-опера 65гр;;
892065;Мини пирожные 25г;;
892066;Дес. Фруктовая поляна100г;;
892067;Дес. Тирамису 100г;;
892068;Дес. Черный Лес 100г;;
892069;Пирожное клубничное 150г;;
892070;Пирожное шоколадное 150г;;
892071;Наполеон 100гр;;
892072;Империя фруктов 160г;;
892073;Пирожное кофемания 100г;;
892074;Тирамису 100г (sbarro);;
892075;Пирожное Гранд-опера 110г;;
892076;Хоббит Пай 90г (МокаЛока);;
892077;Брауни 60г (МокаЛока);;
892078;Торт Фисташковый 100г;;
892079;Пирожное Карамболь 80г;;
892080;Пирожное Карамента 60г;;
892081;Пирожное Мон-плезир 80г;;
892082;Империя фруктов(желе)150г;;
892083;Макарун фисташковый 15гр;;
892084;Макарун шоколадный 15гр;;
892085;Макарун малиновый 15гр;;
892086;Хоббит Пай 125г;;
892087;Фруктовая поляна 125г;;
892088;Пирожное Ко-Ко 100г;;
892089;Пирожное Мини-Киви 150гр;;
892090;Пирожное ДЕЗИРЕ 125г;;
892091;Пирожное АНЖЕЛО 120 гр;;
892092;Орех.корзиночка 115г неис;;
892093;Тартатэн 160гр;;
892094;Макарун фисташковый 40 гр;;
892095;Макарун шоколадный 40гр;;
892096;Макарун малиновый 40гр;;
892097;Пирож.Манали 65гр;;
892098;Пирожное Кууку 60гр;;
892099;Пирожное Коламбина 80гр;;
892100;Пирожное Мадлен 120гр;;
892101;Пирожное Мауро 65г;;
892102;Пирожное Тюрон 60гр;;
892103;Лямур-Тужур 140г;;
892104;Круассан 35г;;
892105;Ванильный эклер 100г;;
892106;Шоколадный эклер 100г;;
892107;Тирамису Мока Лока 110г;;
892108;Империя фруктов sbarro;;
