VALUE,DATE,HOUR
78197,17.06.2009 0:00:00.000000,6
79508,17.06.2009 0:00:00.000000,7
83585,17.06.2009 0:00:00.000000,8
88049,17.06.2009 0:00:00.000000,9
92345,17.06.2009 0:00:00.000000,10
93902,17.06.2009 0:00:00.000000,11
92481,17.06.2009 0:00:00.000000,12
93110,17.06.2009 0:00:00.000000,13
93428,17.06.2009 0:00:00.000000,14
93424,17.06.2009 0:00:00.000000,15
93416,17.06.2009 0:00:00.000000,16
91855,17.06.2009 0:00:00.000000,17
92043,17.06.2009 0:00:00.000000,18
90493,17.06.2009 0:00:00.000000,19
89015,17.06.2009 0:00:00.000000,20
87006,17.06.2009 0:00:00.000000,21
88074,17.06.2009 0:00:00.000000,22
87410,17.06.2009 0:00:00.000000,23
87343,17.06.2009 0:00:00.000000,24
82630,18.06.2009 0:00:00.000000,1
76268,18.06.2009 0:00:00.000000,2
75503,18.06.2009 0:00:00.000000,3
74350,18.06.2009 0:00:00.000000,4
73369,18.06.2009 0:00:00.000000,5
72841,18.06.2009 0:00:00.000000,6
74440,18.06.2009 0:00:00.000000,7
76729,18.06.2009 0:00:00.000000,8
81214,18.06.2009 0:00:00.000000,9
85296,18.06.2009 0:00:00.000000,10
85467,18.06.2009 0:00:00.000000,11
84816,18.06.2009 0:00:00.000000,12
83751,18.06.2009 0:00:00.000000,13
84280,18.06.2009 0:00:00.000000,14
84164,18.06.2009 0:00:00.000000,15
83480,18.06.2009 0:00:00.000000,16
83355,18.06.2009 0:00:00.000000,17
81362,18.06.2009 0:00:00.000000,18
81882,18.06.2009 0:00:00.000000,19
79897,18.06.2009 0:00:00.000000,20
77922,18.06.2009 0:00:00.000000,21
78460,18.06.2009 0:00:00.000000,22
78575,18.06.2009 0:00:00.000000,23
78252,18.06.2009 0:00:00.000000,24
75392,19.06.2009 0:00:00.000000,1
73668,19.06.2009 0:00:00.000000,2
72173,19.06.2009 0:00:00.000000,3
72606,19.06.2009 0:00:00.000000,4
71984,19.06.2009 0:00:00.000000,5
72493,19.06.2009 0:00:00.000000,6
73991,19.06.2009 0:00:00.000000,7
76641,19.06.2009 0:00:00.000000,8
80895,19.06.2009 0:00:00.000000,9
85958,19.06.2009 0:00:00.000000,10
86732,19.06.2009 0:00:00.000000,11
86330,19.06.2009 0:00:00.000000,12
83939,19.06.2009 0:00:00.000000,13
83863,19.06.2009 0:00:00.000000,14
85003,19.06.2009 0:00:00.000000,15
86078,19.06.2009 0:00:00.000000,16
84405,19.06.2009 0:00:00.000000,17
82853,19.06.2009 0:00:00.000000,18
81900,19.06.2009 0:00:00.000000,19
80870,19.06.2009 0:00:00.000000,20
80245,19.06.2009 0:00:00.000000,21
80123,19.06.2009 0:00:00.000000,22
78890,19.06.2009 0:00:00.000000,23
79218,19.06.2009 0:00:00.000000,24
77170,20.06.2009 0:00:00.000000,1
75497,20.06.2009 0:00:00.000000,2
73931,20.06.2009 0:00:00.000000,3
73166,20.06.2009 0:00:00.000000,4
73171,20.06.2009 0:00:00.000000,5
73086,20.06.2009 0:00:00.000000,6
72530,20.06.2009 0:00:00.000000,7
74637,20.06.2009 0:00:00.000000,8
75091,20.06.2009 0:00:00.000000,9
75765,20.06.2009 0:00:00.000000,10
77150,20.06.2009 0:00:00.000000,11
76110,20.06.2009 0:00:00.000000,12
77712,20.06.2009 0:00:00.000000,13
77916,20.06.2009 0:00:00.000000,14
77524,20.06.2009 0:00:00.000000,15
76478,20.06.2009 0:00:00.000000,16
76098,20.06.2009 0:00:00.000000,17
75414,20.06.2009 0:00:00.000000,18
74565,20.06.2009 0:00:00.000000,19
74544,20.06.2009 0:00:00.000000,20
73853,20.06.2009 0:00:00.000000,21
74291,20.06.2009 0:00:00.000000,22
73387,20.06.2009 0:00:00.000000,23
73686,20.06.2009 0:00:00.000000,24
73581,21.06.2009 0:00:00.000000,1
72934,21.06.2009 0:00:00.000000,2
72195,21.06.2009 0:00:00.000000,3
72068,21.06.2009 0:00:00.000000,4
70939,21.06.2009 0:00:00.000000,5
71088,21.06.2009 0:00:00.000000,6
71209,21.06.2009 0:00:00.000000,7
71971,21.06.2009 0:00:00.000000,8
72798,21.06.2009 0:00:00.000000,9
73114,21.06.2009 0:00:00.000000,10
74102,21.06.2009 0:00:00.000000,11
74009,21.06.2009 0:00:00.000000,12
74839,21.06.2009 0:00:00.000000,13
73943,21.06.2009 0:00:00.000000,14
74631,21.06.2009 0:00:00.000000,15
74482,21.06.2009 0:00:00.000000,16
74397,21.06.2009 0:00:00.000000,17
74441,21.06.2009 0:00:00.000000,18
74522,21.06.2009 0:00:00.000000,19
75301,21.06.2009 0:00:00.000000,20
75362,21.06.2009 0:00:00.000000,21
75768,21.06.2009 0:00:00.000000,22
75610,21.06.2009 0:00:00.000000,23
75654,21.06.2009 0:00:00.000000,24
75493,22.06.2009 0:00:00.000000,1
74706,22.06.2009 0:00:00.000000,2
73776,22.06.2009 0:00:00.000000,3
73291,22.06.2009 0:00:00.000000,4
72817,22.06.2009 0:00:00.000000,5
72689,22.06.2009 0:00:00.000000,6
74428,22.06.2009 0:00:00.000000,7
76397,22.06.2009 0:00:00.000000,8
80273,22.06.2009 0:00:00.000000,9
83480,22.06.2009 0:00:00.000000,10
84204,22.06.2009 0:00:00.000000,11
83254,22.06.2009 0:00:00.000000,12
83353,22.06.2009 0:00:00.000000,13
84302,22.06.2009 0:00:00.000000,14
85110,22.06.2009 0:00:00.000000,15
83771,22.06.2009 0:00:00.000000,16
81493,22.06.2009 0:00:00.000000,17
80453,22.06.2009 0:00:00.000000,18
79689,22.06.2009 0:00:00.000000,19
79295,22.06.2009 0:00:00.000000,20
79576,22.06.2009 0:00:00.000000,21
78242,22.06.2009 0:00:00.000000,22
78977,22.06.2009 0:00:00.000000,23
77807,22.06.2009 0:00:00.000000,24
75898,23.06.2009 0:00:00.000000,1
74202,23.06.2009 0:00:00.000000,2
73532,23.06.2009 0:00:00.000000,3
73724,23.06.2009 0:00:00.000000,4
74050,23.06.2009 0:00:00.000000,5
73186,23.06.2009 0:00:00.000000,6
75384,23.06.2009 0:00:00.000000,7
77810,23.06.2009 0:00:00.000000,8
82552,23.06.2009 0:00:00.000000,9
86220,23.06.2009 0:00:00.000000,10
85960,23.06.2009 0:00:00.000000,11
85556,23.06.2009 0:00:00.000000,12
84574,23.06.2009 0:00:00.000000,13
83308,23.06.2009 0:00:00.000000,14
84646,23.06.2009 0:00:00.000000,15
84101,23.06.2009 0:00:00.000000,16
82604,23.06.2009 0:00:00.000000,17
79832,23.06.2009 0:00:00.000000,18
79507,23.06.2009 0:00:00.000000,19
77930,23.06.2009 0:00:00.000000,20
78116,23.06.2009 0:00:00.000000,21
77498,23.06.2009 0:00:00.000000,22
78082,23.06.2009 0:00:00.000000,23
76898,23.06.2009 0:00:00.000000,24
74670,24.06.2009 0:00:00.000000,1
73183,24.06.2009 0:00:00.000000,2
72559,24.06.2009 0:00:00.000000,3
71819,24.06.2009 0:00:00.000000,4
71707,24.06.2009 0:00:00.000000,5
72584,24.06.2009 0:00:00.000000,6
73174,24.06.2009 0:00:00.000000,7
76877,24.06.2009 0:00:00.000000,8
80825,24.06.2009 0:00:00.000000,9
84201,24.06.2009 0:00:00.000000,10
85352,24.06.2009 0:00:00.000000,11
85282,24.06.2009 0:00:00.000000,12
83910,24.06.2009 0:00:00.000000,13
85272,24.06.2009 0:00:00.000000,14
84374,24.06.2009 0:00:00.000000,15
84779,24.06.2009 0:00:00.000000,16
83356,24.06.2009 0:00:00.000000,17
82119,24.06.2009 0:00:00.000000,18
80601,24.06.2009 0:00:00.000000,19
79104,24.06.2009 0:00:00.000000,20
79771,24.06.2009 0:00:00.000000,21
78831,24.06.2009 0:00:00.000000,22
78192,24.06.2009 0:00:00.000000,23
77404,24.06.2009 0:00:00.000000,24
75858,25.06.2009 0:00:00.000000,1
75097,25.06.2009 0:00:00.000000,2
73350,25.06.2009 0:00:00.000000,3
73287,25.06.2009 0:00:00.000000,4
73020,25.06.2009 0:00:00.000000,5
72786,25.06.2009 0:00:00.000000,6
74708,25.06.2009 0:00:00.000000,7
76424,25.06.2009 0:00:00.000000,8
79782,25.06.2009 0:00:00.000000,9
84456,25.06.2009 0:00:00.000000,10
85629,25.06.2009 0:00:00.000000,11
84783,25.06.2009 0:00:00.000000,12
84796,25.06.2009 0:00:00.000000,13
85138,25.06.2009 0:00:00.000000,14
84140,25.06.2009 0:00:00.000000,15
84379,25.06.2009 0:00:00.000000,16
82451,25.06.2009 0:00:00.000000,17
82175,25.06.2009 0:00:00.000000,18
80886,25.06.2009 0:00:00.000000,19
80880,25.06.2009 0:00:00.000000,20
81019,25.06.2009 0:00:00.000000,21
81710,25.06.2009 0:00:00.000000,22
80705,25.06.2009 0:00:00.000000,23
79523,25.06.2009 0:00:00.000000,24
75718,26.06.2009 0:00:00.000000,1
74791,26.06.2009 0:00:00.000000,2
73899,26.06.2009 0:00:00.000000,3
74272,26.06.2009 0:00:00.000000,4
73072,26.06.2009 0:00:00.000000,5
73275,26.06.2009 0:00:00.000000,6
74558,26.06.2009 0:00:00.000000,7
77575,26.06.2009 0:00:00.000000,8
81211,26.06.2009 0:00:00.000000,9
85198,26.06.2009 0:00:00.000000,10
85943,26.06.2009 0:00:00.000000,11
86719,26.06.2009 0:00:00.000000,12
85348,26.06.2009 0:00:00.000000,13
85549,26.06.2009 0:00:00.000000,14
86129,26.06.2009 0:00:00.000000,15
85082,26.06.2009 0:00:00.000000,16
82911,26.06.2009 0:00:00.000000,17
82443,26.06.2009 0:00:00.000000,18
81110,26.06.2009 0:00:00.000000,19
80631,26.06.2009 0:00:00.000000,20
79058,26.06.2009 0:00:00.000000,21
78042,26.06.2009 0:00:00.000000,22
77483,26.06.2009 0:00:00.000000,23
77709,26.06.2009 0:00:00.000000,24
76170,27.06.2009 0:00:00.000000,1
73008,27.06.2009 0:00:00.000000,2
72874,27.06.2009 0:00:00.000000,3
71693,27.06.2009 0:00:00.000000,4
71373,27.06.2009 0:00:00.000000,5
71559,27.06.2009 0:00:00.000000,6
72810,27.06.2009 0:00:00.000000,7
72187,27.06.2009 0:00:00.000000,8
75534,27.06.2009 0:00:00.000000,9
77304,27.06.2009 0:00:00.000000,10
78582,27.06.2009 0:00:00.000000,11
78170,27.06.2009 0:00:00.000000,12
78702,27.06.2009 0:00:00.000000,13
78583,27.06.2009 0:00:00.000000,14
78192,27.06.2009 0:00:00.000000,15
77981,27.06.2009 0:00:00.000000,16
77232,27.06.2009 0:00:00.000000,17
78357,27.06.2009 0:00:00.000000,18
77915,27.06.2009 0:00:00.000000,19
76950,27.06.2009 0:00:00.000000,20
77514,27.06.2009 0:00:00.000000,21
77590,27.06.2009 0:00:00.000000,22
76877,27.06.2009 0:00:00.000000,23
77106,27.06.2009 0:00:00.000000,24
75775,28.06.2009 0:00:00.000000,1
73304,28.06.2009 0:00:00.000000,2
71401,28.06.2009 0:00:00.000000,3
71818,28.06.2009 0:00:00.000000,4
71166,28.06.2009 0:00:00.000000,5
71711,28.06.2009 0:00:00.000000,6
71736,28.06.2009 0:00:00.000000,7
71846,28.06.2009 0:00:00.000000,8
72224,28.06.2009 0:00:00.000000,9
73861,28.06.2009 0:00:00.000000,10
74360,28.06.2009 0:00:00.000000,11
76000,28.06.2009 0:00:00.000000,12
75390,28.06.2009 0:00:00.000000,13
76882,28.06.2009 0:00:00.000000,14
76408,28.06.2009 0:00:00.000000,15
76267,28.06.2009 0:00:00.000000,16
76862,28.06.2009 0:00:00.000000,17
75787,28.06.2009 0:00:00.000000,18
76978,28.06.2009 0:00:00.000000,19
76642,28.06.2009 0:00:00.000000,20
76965,28.06.2009 0:00:00.000000,21
76141,28.06.2009 0:00:00.000000,22
77158,28.06.2009 0:00:00.000000,23
77459,28.06.2009 0:00:00.000000,24
78019,29.06.2009 0:00:00.000000,1
75279,29.06.2009 0:00:00.000000,2
75020,29.06.2009 0:00:00.000000,3
74711,29.06.2009 0:00:00.000000,4
74042,29.06.2009 0:00:00.000000,5
74773,29.06.2009 0:00:00.000000,6
74474,29.06.2009 0:00:00.000000,7
76248,29.06.2009 0:00:00.000000,8
80949,29.06.2009 0:00:00.000000,9
83445,29.06.2009 0:00:00.000000,10
85391,29.06.2009 0:00:00.000000,11
84913,29.06.2009 0:00:00.000000,12
85032,29.06.2009 0:00:00.000000,13
83786,29.06.2009 0:00:00.000000,14
84364,29.06.2009 0:00:00.000000,15
85637,29.06.2009 0:00:00.000000,16
84793,29.06.2009 0:00:00.000000,17
81548,29.06.2009 0:00:00.000000,18
81351,29.06.2009 0:00:00.000000,19
79732,29.06.2009 0:00:00.000000,20
77830,29.06.2009 0:00:00.000000,21
78696,29.06.2009 0:00:00.000000,22
78502,29.06.2009 0:00:00.000000,23
80401,29.06.2009 0:00:00.000000,24
80361,30.06.2009 0:00:00.000000,1
77108,30.06.2009 0:00:00.000000,2
76562,30.06.2009 0:00:00.000000,3
76191,30.06.2009 0:00:00.000000,4
76410,30.06.2009 0:00:00.000000,5
75995,30.06.2009 0:00:00.000000,6
76665,30.06.2009 0:00:00.000000,7
79866,30.06.2009 0:00:00.000000,8
83523,30.06.2009 0:00:00.000000,9
87391,30.06.2009 0:00:00.000000,10
88779,30.06.2009 0:00:00.000000,11
88977,30.06.2009 0:00:00.000000,12
88480,30.06.2009 0:00:00.000000,13
87878,30.06.2009 0:00:00.000000,14
89929,30.06.2009 0:00:00.000000,15
89412,30.06.2009 0:00:00.000000,16
88172,30.06.2009 0:00:00.000000,17
86751,30.06.2009 0:00:00.000000,18
86493,30.06.2009 0:00:00.000000,19
84944,30.06.2009 0:00:00.000000,20
84354,30.06.2009 0:00:00.000000,21
84040,30.06.2009 0:00:00.000000,22
84148,30.06.2009 0:00:00.000000,23
83816,30.06.2009 0:00:00.000000,24
151076,01.07.2009 0:00:00.000000,1
147979,01.07.2009 0:00:00.000000,2
146171,01.07.2009 0:00:00.000000,3
145203,01.07.2009 0:00:00.000000,4
145601,01.07.2009 0:00:00.000000,5
144809,01.07.2009 0:00:00.000000,6
145139,01.07.2009 0:00:00.000000,7
145990,01.07.2009 0:00:00.000000,8
154337,01.07.2009 0:00:00.000000,9
160089,01.07.2009 0:00:00.000000,10
158392,01.07.2009 0:00:00.000000,11
160232,01.07.2009 0:00:00.000000,12
156752,01.07.2009 0:00:00.000000,13
155424,01.07.2009 0:00:00.000000,14
154686,01.07.2009 0:00:00.000000,15
153486,01.07.2009 0:00:00.000000,16
152385,01.07.2009 0:00:00.000000,17
152449,01.07.2009 0:00:00.000000,18
158713,01.07.2009 0:00:00.000000,19
160935,01.07.2009 0:00:00.000000,20
163728,01.07.2009 0:00:00.000000,21
163407,01.07.2009 0:00:00.000000,22
165480,01.07.2009 0:00:00.000000,23
163358,01.07.2009 0:00:00.000000,24
160073,02.07.2009 0:00:00.000000,1
161560,02.07.2009 0:00:00.000000,2
161014,02.07.2009 0:00:00.000000,3
162931,02.07.2009 0:00:00.000000,4
156660,02.07.2009 0:00:00.000000,5
155271,02.07.2009 0:00:00.000000,6
158620,02.07.2009 0:00:00.000000,7
161306,02.07.2009 0:00:00.000000,8
165203,02.07.2009 0:00:00.000000,9
169398,02.07.2009 0:00:00.000000,10
171552,02.07.2009 0:00:00.000000,11
170774,02.07.2009 0:00:00.000000,12
170841,02.07.2009 0:00:00.000000,13
176646,02.07.2009 0:00:00.000000,14
179969,02.07.2009 0:00:00.000000,15
181646,02.07.2009 0:00:00.000000,16
179590,02.07.2009 0:00:00.000000,17
179550,02.07.2009 0:00:00.000000,18
177967,02.07.2009 0:00:00.000000,19
178264,02.07.2009 0:00:00.000000,20
178052,02.07.2009 0:00:00.000000,21
178318,02.07.2009 0:00:00.000000,22
177859,02.07.2009 0:00:00.000000,23
175145,02.07.2009 0:00:00.000000,24
172285,03.07.2009 0:00:00.000000,1
163447,03.07.2009 0:00:00.000000,2
159348,03.07.2009 0:00:00.000000,3
156030,03.07.2009 0:00:00.000000,4
153664,03.07.2009 0:00:00.000000,5
153034,03.07.2009 0:00:00.000000,6
156369,03.07.2009 0:00:00.000000,7
160803,03.07.2009 0:00:00.000000,8
162293,03.07.2009 0:00:00.000000,9
166638,03.07.2009 0:00:00.000000,10
168051,03.07.2009 0:00:00.000000,11
167271,03.07.2009 0:00:00.000000,12
166791,03.07.2009 0:00:00.000000,13
166698,03.07.2009 0:00:00.000000,14
167758,03.07.2009 0:00:00.000000,15
166132,03.07.2009 0:00:00.000000,16
166256,03.07.2009 0:00:00.000000,17
166699,03.07.2009 0:00:00.000000,18
166583,03.07.2009 0:00:00.000000,19
164282,03.07.2009 0:00:00.000000,20
162276,03.07.2009 0:00:00.000000,21
162360,03.07.2009 0:00:00.000000,22
161509,03.07.2009 0:00:00.000000,23
163696,03.07.2009 0:00:00.000000,24
162269,04.07.2009 0:00:00.000000,1
161998,04.07.2009 0:00:00.000000,2
156961,04.07.2009 0:00:00.000000,3
136281,04.07.2009 0:00:00.000000,4
138329,04.07.2009 0:00:00.000000,5
142742,04.07.2009 0:00:00.000000,6
143950,04.07.2009 0:00:00.000000,7
145808,04.07.2009 0:00:00.000000,8
146488,04.07.2009 0:00:00.000000,9
160211,04.07.2009 0:00:00.000000,10
163630,04.07.2009 0:00:00.000000,11
164601,04.07.2009 0:00:00.000000,12
164742,04.07.2009 0:00:00.000000,13
166393,04.07.2009 0:00:00.000000,14
164632,04.07.2009 0:00:00.000000,15
165156,04.07.2009 0:00:00.000000,16
163804,04.07.2009 0:00:00.000000,17
161324,04.07.2009 0:00:00.000000,18
162220,04.07.2009 0:00:00.000000,19
162864,04.07.2009 0:00:00.000000,20
161811,04.07.2009 0:00:00.000000,21
163268,04.07.2009 0:00:00.000000,22
162993,04.07.2009 0:00:00.000000,23
162182,04.07.2009 0:00:00.000000,24
161016,05.07.2009 0:00:00.000000,1
153488,05.07.2009 0:00:00.000000,2
143753,05.07.2009 0:00:00.000000,3
119454,05.07.2009 0:00:00.000000,4
119429,05.07.2009 0:00:00.000000,5
126538,05.07.2009 0:00:00.000000,6
121115,05.07.2009 0:00:00.000000,7
121431,05.07.2009 0:00:00.000000,8
123244,05.07.2009 0:00:00.000000,9
154799,05.07.2009 0:00:00.000000,10
160525,05.07.2009 0:00:00.000000,11
160805,05.07.2009 0:00:00.000000,12
160428,05.07.2009 0:00:00.000000,13
161101,05.07.2009 0:00:00.000000,14
160025,05.07.2009 0:00:00.000000,15
161538,05.07.2009 0:00:00.000000,16
161188,05.07.2009 0:00:00.000000,17
163018,05.07.2009 0:00:00.000000,18
162080,05.07.2009 0:00:00.000000,19
162863,05.07.2009 0:00:00.000000,20
162811,05.07.2009 0:00:00.000000,21
165289,05.07.2009 0:00:00.000000,22
162069,05.07.2009 0:00:00.000000,23
164432,05.07.2009 0:00:00.000000,24
163265,06.07.2009 0:00:00.000000,1
160197,06.07.2009 0:00:00.000000,2
157995,06.07.2009 0:00:00.000000,3
153323,06.07.2009 0:00:00.000000,4
153913,06.07.2009 0:00:00.000000,5
155248,06.07.2009 0:00:00.000000,6
159217,06.07.2009 0:00:00.000000,7
163084,06.07.2009 0:00:00.000000,8
165329,06.07.2009 0:00:00.000000,9
169207,06.07.2009 0:00:00.000000,10
170267,06.07.2009 0:00:00.000000,11
168192,06.07.2009 0:00:00.000000,12
166723,06.07.2009 0:00:00.000000,13
166480,06.07.2009 0:00:00.000000,14
166251,06.07.2009 0:00:00.000000,15
165801,06.07.2009 0:00:00.000000,16
164902,06.07.2009 0:00:00.000000,17
164228,06.07.2009 0:00:00.000000,18
162667,06.07.2009 0:00:00.000000,19
163572,06.07.2009 0:00:00.000000,20
163069,06.07.2009 0:00:00.000000,21
164889,06.07.2009 0:00:00.000000,22
164916,06.07.2009 0:00:00.000000,23
165445,06.07.2009 0:00:00.000000,24
163021,07.07.2009 0:00:00.000000,1
159920,07.07.2009 0:00:00.000000,2
155542,07.07.2009 0:00:00.000000,3
153216,07.07.2009 0:00:00.000000,4
154034,07.07.2009 0:00:00.000000,5
156782,07.07.2009 0:00:00.000000,6
159793,07.07.2009 0:00:00.000000,7
162805,07.07.2009 0:00:00.000000,8
166283,07.07.2009 0:00:00.000000,9
169492,07.07.2009 0:00:00.000000,10
169523,07.07.2009 0:00:00.000000,11
168904,07.07.2009 0:00:00.000000,12
168243,07.07.2009 0:00:00.000000,13
168698,07.07.2009 0:00:00.000000,14
169287,07.07.2009 0:00:00.000000,15
169578,07.07.2009 0:00:00.000000,16
168933,07.07.2009 0:00:00.000000,17
165783,07.07.2009 0:00:00.000000,18
166050,07.07.2009 0:00:00.000000,19
168726,07.07.2009 0:00:00.000000,20
168311,07.07.2009 0:00:00.000000,21
168723,07.07.2009 0:00:00.000000,22
165472,07.07.2009 0:00:00.000000,23
164606,07.07.2009 0:00:00.000000,24
160580,08.07.2009 0:00:00.000000,1
157360,08.07.2009 0:00:00.000000,2
151570,08.07.2009 0:00:00.000000,3
151422,08.07.2009 0:00:00.000000,4
152776,08.07.2009 0:00:00.000000,5
151961,08.07.2009 0:00:00.000000,6
153567,08.07.2009 0:00:00.000000,7
159520,08.07.2009 0:00:00.000000,8
162288,08.07.2009 0:00:00.000000,9
166535,08.07.2009 0:00:00.000000,10
168106,08.07.2009 0:00:00.000000,11
168250,08.07.2009 0:00:00.000000,12
167372,08.07.2009 0:00:00.000000,13
166435,08.07.2009 0:00:00.000000,14
166423,08.07.2009 0:00:00.000000,15
166221,08.07.2009 0:00:00.000000,16
166308,08.07.2009 0:00:00.000000,17
166092,08.07.2009 0:00:00.000000,18
167343,08.07.2009 0:00:00.000000,19
165168,08.07.2009 0:00:00.000000,20
164364,08.07.2009 0:00:00.000000,21
161667,08.07.2009 0:00:00.000000,22
161765,08.07.2009 0:00:00.000000,23
163066,08.07.2009 0:00:00.000000,24
160913,09.07.2009 0:00:00.000000,1
156530,09.07.2009 0:00:00.000000,2
151715,09.07.2009 0:00:00.000000,3
148937,09.07.2009 0:00:00.000000,4
148764,09.07.2009 0:00:00.000000,5
150923,09.07.2009 0:00:00.000000,6
153298,09.07.2009 0:00:00.000000,7
158382,09.07.2009 0:00:00.000000,8
160826,09.07.2009 0:00:00.000000,9
164342,09.07.2009 0:00:00.000000,10
163869,09.07.2009 0:00:00.000000,11
164343,09.07.2009 0:00:00.000000,12
164702,09.07.2009 0:00:00.000000,13
163050,09.07.2009 0:00:00.000000,14
164610,09.07.2009 0:00:00.000000,15
165251,09.07.2009 0:00:00.000000,16
164825,09.07.2009 0:00:00.000000,17
163574,09.07.2009 0:00:00.000000,18
163492,09.07.2009 0:00:00.000000,19
163665,09.07.2009 0:00:00.000000,20
164142,09.07.2009 0:00:00.000000,21
164532,09.07.2009 0:00:00.000000,22
163953,09.07.2009 0:00:00.000000,23
162335,09.07.2009 0:00:00.000000,24
156066,10.07.2009 0:00:00.000000,1
155574,10.07.2009 0:00:00.000000,2
155074,10.07.2009 0:00:00.000000,3
153266,10.07.2009 0:00:00.000000,4
154030,10.07.2009 0:00:00.000000,5
154486,10.07.2009 0:00:00.000000,6
155744,10.07.2009 0:00:00.000000,7
158759,10.07.2009 0:00:00.000000,8
162017,10.07.2009 0:00:00.000000,9
164806,10.07.2009 0:00:00.000000,10
166315,10.07.2009 0:00:00.000000,11
166487,10.07.2009 0:00:00.000000,12
165662,10.07.2009 0:00:00.000000,13
166015,10.07.2009 0:00:00.000000,14
164547,10.07.2009 0:00:00.000000,15
163431,10.07.2009 0:00:00.000000,16
162198,10.07.2009 0:00:00.000000,17
162111,10.07.2009 0:00:00.000000,18
162594,10.07.2009 0:00:00.000000,19
162538,10.07.2009 0:00:00.000000,20
161737,10.07.2009 0:00:00.000000,21
162442,10.07.2009 0:00:00.000000,22
157446,10.07.2009 0:00:00.000000,23
157639,10.07.2009 0:00:00.000000,24
160217,11.07.2009 0:00:00.000000,1
160688,11.07.2009 0:00:00.000000,2
